video_id,url,typ,publiceringsdatum,langd_sek,antal_bilder,visningar,likes,kommentarer,delningar,sparade,engagement_rate,rackvidd,caption,caption_langd,antal_hashtags,hashtags,musik,musik_original,is_ad,nedladdad,thumbnail,langd_verifierad,upplosning,bildformat,transkript,hook_text,hook_typ,format,kategori,tema,text_i_bild,grafik_beskrivning,personer_i_bild,medverkande,cta,har_cta,alkohol_i_bild,alkohol_marke,alkohol_omnamns_verbalt,alkohol_kontext,save_rate,share_rate,likes_per_view,budskapston,budskap_teman,har_hook,kategori_reclassad,hogtid,taxonomi_reclassad
7640053061968465154,https://www.tiktok.com/@iqinitiativet/photo/7640053061968465154,bild,2026-05-15,,5,1000000,762,9,125,62,0.001,,Same same but different 🤷‍♀️,28,0,,Candyland,nej,True,ja,thumbnails/7640053061968465154.jpg,,1180x2098,staende,,,humor,bildinlägg,humor,Jämförelsememes om alkohol och fylla,"[""Nemo som tappat bort sin pappa i det stora havet"", ""Jag som tappat bort min bästis på dansgolvet"", ""LOOK ALIKES (swipe 👉)"", ""Kön till Trädgården en fredag"", ""Telefonkön när man äntligen tar tag i nåt viktigt"", ""Mitt nattkäk en lördag klockan 03:30"", ""Förra årets nobelmiddag"", ""En öl"", ""0% alcohol"", ""5% alcohol"", ""330 mL"", ""65"", ""Jag dagen efter jag druckit för mycket"", ""En sopsäck""]","Bildkarusell i meme-format med jämförelser sida vid sida (split-screen), svart bakgrund, vit bold text ovanför varje bildpar. Bilderna varierar mellan filmklipp, stockbilder och egna foton, kopplade genom humoristiska liknelser kring krogliv, fylla och alkohol.","Flera olika personer förekommer i olika bilder: en siluett av en person på dansgolv, en folkmassa i kö, en kvinna med telefon, en person som ligger i sängen med huvudvärk.",flera_personer,[],nej,ja,[],nej,fest,6.2e-05,0.000125,0.000762,lattsamt,[],ja,ja,,ja
7637988470887140630,https://www.tiktok.com/@iqinitiativet/photo/7637988470887140630,bild,2026-05-09,,1,1100000,1248,12,81,47,0.0013,,Långsammare tempo = snällare mot kroppen 🫶,42,0,,Pretty (Sped Up),nej,True,ja,thumbnails/7637988470887140630.jpg,,2160x2880,staende,,,pastaende,bildinlägg,fakta,Att dricka långsammare och prata mer socialt,"[""Yap more and drink slow 😌"", ""Hon pratade"", ""Hon lyssnade""]","Ett fotografi uppifrån av ett bord med två vinglas med rödvin i olika nivåer, en persons arm och hand med ringar syns i bakgrunden, samt ett läppstift och ett par solglasögon på bordet. Vit text i två typsnitt är inlagd över bilden: en rubrik högst upp och två etiketter placerade i respektive glas.","En person syns delvis (arm, hand och del av överkropp), ansiktet syns ej.",en_person,[],nej,ja,[],nej,forebyggande,4.3e-05,7.4e-05,0.001135,blandat,"[""minska_eller_avsta"", ""fakta_upplysning""]",ja,ja,,ja
7632305671114853654,https://www.tiktok.com/@iqinitiativet/photo/7632305671114853654,bild,2026-04-24,,14,1100000,1407,20,110,122,0.0015,,Vilket sms vill du få ikväll? 🤭,31,0,,Dança Kuduro,nej,True,ja,thumbnails/7632305671114853654.jpg,,1180x1766,staende,,,pastaende,skärmavbildning,humor,"Sms-konversation en kvällsutgång, alkoholmedvetenhet","[""Jag har bokat bord på donken vid 03:10 så du vet"", ""Hahahah KING"", ""Ses där"", ""Omfg Bill Skarsgård står i baren"", ""Du skojar"", ""Jag dör"", ""Kan vi snälla skippa rundor ikväll???"", ""Man dricker typ alltid för mycket då"", ""JAAA"", ""EXAKT"", ""Är så på"", ""Jag har löst lista till alla nu!"", ""Fyfan vad kul vi kommer ha"", ""Omg QUEEEN"", ""Vi står och snackar med Mauri"", ""Han är så lång det är helt sjukt"", ""Du skojar hahah"", ""Kommer"", ""Vi har platser ute i solen"", ""Dröm"", ""Say no more"", ""Kan vi SNÄLLA påminna varandra om att dricka vatten ikväll"", ""JAA"", ""Vi måste"", ""Kommer må så mkt bättre imorn då"", ""MIDNIGHT SUN PÅ DANSGOLVET NU"", ""KOMMER"", ""Tips"", ""Shotten längst till vänster är bara vatten"", ""Omg TACK"", ""Sitter vid samma bord som Edvin Törnblom"", ""Skynda"", ""Han är asrolig"", ""SPRINGER"", ""BYT INTE PLATS"", ""Vill du ha nåt i baren??"", ""Omg ja"", ""Tänkte precis gå o köpa en cola"", ""Fixar"", ""Jag ska försöka punga in en loka crush"", ""Hur gott"", ""Omg hahah lycka till""]","Karusell med skärmdumpar av en iMessage-konversation mot svart bakgrund, med grå pratbubblor (mottagen) till vänster och blå pratbubblor (skickad) till höger, i klassisk iPhone-stil.","Inga personer syns, endast textmeddelanden i en chattkonversation",ingen,[],nej,nej,[],nej,forebyggande,0.000111,0.0001,0.001279,blandat,"[""minska_eller_avsta"", ""du_behover_inte_dricka"", ""personlig_berattelse""]",ja,ja,,ja
7631881557241761046,https://www.tiktok.com/@iqinitiativet/photo/7631881557241761046,bild,2026-04-23,,3,1200000,294,12,85,26,0.0003,,Har du koll på detta? 👀,23,0,,Cartoon sound that causes funny laughter(877048),nej,True,ja,thumbnails/7631881557241761046.jpg,,1080x1920,staende,,,fraga,bildinlägg,fakta,Nykter snabbt - myter om att nyktra till,"[""Hur nyktrar jag till snabbast?"", ""Varför swipeade du?"", ""IQ"", ""Det finns inget snabbt knep som fungerar."", ""Kroppen bryter ner alkohol i sin egen takt och inget kan skynda på det. Den enda lösningen är att vänta ut det.""]","Bildkarusell med enkel typografisk stil på blå bakgrund med vit text i seriffont för fråga och faktatext. Andra bilden bryter av med en gul bakgrund och en närbild på en katt som bär en lila mössa med IQ-logotyp (bokstaven Q formad som en flaska), en humoristisk paus mellan fråga och svar. Genomgående IQ:s varumärkesfärger (blått, gult, lila).","Inga människor syns, endast en katt i bild 2",ingen,[],nej,nej,[],nej,forebyggande,2.2e-05,7.1e-05,0.000245,budskap,"[""fakta_upplysning"", ""effekter_av_alkohol""]",ja,ja,,ja
7627985927083789590,https://www.tiktok.com/@iqinitiativet/photo/7627985927083789590,bild,2026-04-12,,9,1300000,376,13,37,44,0.0004,,Säg inte att vi inte varnade dig…👀,34,0,,happier,nej,True,ja,thumbnails/7627985927083789590.jpg,,1080x1920,staende,,,pastaende,bildinlägg,fakta,Alkoholkonsumtion och hälsa,"[""DEN HÄR POSTEN ÄR INTE TILL DIG!"", ""(troligen)"", ""SWIPEADE DU ÄNDÅ?"", ""Det finns inget att hämta här!"", ""Jag varnar dig, detta meddelande är inte till dig!"", ""Men okej, om du insisterar."", ""Här kommer det:"", ""För varje glas du skippar minskar risken för skador och sjukdomar."", ""Det är smart.""]","Karusell med enfärgade bakgrunder i olika starka kulörer (blått, rosa, grönt, marinblått, gult, ljusblått, lila, orange) där vit eller svart seriftext i mitten bygger upp ett lekfullt, humoristiskt narrativ som leder fram till ett budskap om alkohol och hälsa.","Inga personer syns, endast text på färgade bakgrunder.",ingen,[],nej,nej,[],nej,forebyggande,3.4e-05,2.8e-05,0.000289,blandat,"[""effekter_av_alkohol"", ""minska_eller_avsta"", ""fakta_upplysning""]",ja,ja,,ja
7627113805981420822,https://www.tiktok.com/@iqinitiativet/photo/7627113805981420822,bild,2026-04-10,,8,1300000,890,27,43,78,0.0008,,Kom ihåg att det ena utesluter inte det andra 🫶  ,49,0,,cherry,ja,True,ja,thumbnails/7627113805981420822.jpg,,1440x2160,staende,,,fraga,bildinlägg,fakta,balans i livet och alkoholvanor,"[""Föreställ dig att du är 80 år och kan se tillbaka på att..."", ""du hade balans i livet, även i hur du drack"", ""du var glad i både ditt eget och andras sällskap"", ""du hade kul men prioriterade återhämtning dagen efter"", ""du njöt av livet på olika sätt"", ""du var samma person oavsett vad du gjorde"", ""du hittade saker som fick dig att känna dig levande"", ""olika dagar, samma liv. Båda lika okej 🫶""]","Bildkarusell med delade bilder (split-screen), där övre och undre halvan visar kontrasterande scener - fest/uteliv kontra natur/vardag/lugn. Vit fetstil text med svart kontur ligger centrerat mellan bildhalvorna. Bilderna växlar mellan porträtt av samma kvinna, vänner på fest, naturbilder, kaffe/bakverk och konsertpublik, för att illustrera ett balanserat liv.","En ung kvinna syns i flera bilder som porträtt, samt vänner och grupper av människor på fest/konsert i andra bilder.",flera_personer,[],nej,ja,[],nej,neutralt,6e-05,3.3e-05,0.000685,budskap,"[""minska_eller_avsta"", ""fakta_upplysning""]",ja,ja,,ja
7624098534756781334,https://www.tiktok.com/@iqinitiativet/photo/7624098534756781334,bild,2026-04-02,,4,1200000,735,21,125,52,0.0008,,"Bästa högtiden är här!! Nu dra vi till Blåkulla, glad påsk 🐣 🐰🧹",63,0,,Easter,nej,True,ja,thumbnails/7624098534756781334.jpg,,2160x2604,staende,,,humor,bildinlägg,humor,Påsk och nykter attityd kring alkohol,"[""Jag som skuttar iväg när någon börjar hetsa"", ""Jag som ser till att gänget dricker varannan vatten"", ""Jag som duckar shotsen vid 01 👀"", ""Jag som lämnar klubben""]","En bildkarusell med humoristiska memes i påsktema. Första bilden visar en person i påskharekostym som gör en avvärjande gest på en gata, med en liten kaningrafik i bakgrunden. Andra bilden är en vintageaktig illustration av påskharfamilj där mamman har en vattenkran fäst vid förklädet. Tredje bilden visar ett barn som håller upp två ägg framför ögonen som glasögon, med emoji-ögon i texten. Fjärde bilden visar en häxa som flyger iväg på en kvast mot en klarblå himmel, med en liten kvastikon bredvid. Alla bilder har vit/svart konturerad text-overlay i memestil.","En person i kaninkostym i första bilden, ett barn i tredje bilden, samt illustrerade kanin- och häxfigurer i övriga bilder.",en_person,[],nej,nej,[],nej,forebyggande,4.3e-05,0.000104,0.000612,blandat,"[""minska_eller_avsta"", ""grupptryck""]",ja,ja,Påsk,ja
7621909876381322518,https://www.tiktok.com/@iqinitiativet/photo/7621909876381322518,bild,2026-03-27,,6,1100000,1268,51,236,184,0.0016,,Glöm inte att ta en paus med mig om du ska ut i helgen <3  #asmr,64,1,asmr,Sound of flowing water (ASMR) 3D sound(938614),nej,True,ja,thumbnails/7621909876381322518.jpg,,1440x2160,staende,,,pastaende,bildinlägg,övrigt,Vattenpaus/återhämtning som avslappnande ASMR-bildserie,"[""Stopp!"", ""Sluta scrolla"", ""Ta en paus vettja 😌"", ""Stanna här en stund"", ""Är du fortfarande kvar?"", ""Visst är det nice?"", ""Du verkar vara lite sugen på vatten ändå 😉""]","En karusell med närbilder på vatten i olika former: vattenyta med reflektioner, bubblor mot blå bakgrund, ett vattenglas som fylls, kolsyrebubblor mot mörk bakgrund, ett glas som fylls utomhus, samt en person som dricker ur en vattenflaska mot blå himmel. Bilderna har en lugn, ASMR-liknande estetik med vitt textöverlägg med svart kontur som guidar tittaren genom en 'paus'.","En person syns i sista bilden (endast profil av ansikte och hals) som dricker vatten, övriga bilder saknar personer.",en_person,"[""Ta en paus vettja"", ""Glöm inte att ta en paus med mig om du ska ut i helgen""]",ja,nej,[],nej,ingen,0.000167,0.000215,0.001153,blandat,"[""minska_eller_avsta""]",ja,ja,,ja
7620462499346812182,https://www.tiktok.com/@iqinitiativet/photo/7620462499346812182,bild,2026-03-23,,8,1100000,1047,31,154,130,0.0012,,Ibland behövs bara en påminnelse om att det är helt okej 🫶 ,59,0,,UFO,nej,True,ja,thumbnails/7620462499346812182.jpg,,1440x1800,staende,,,pastaende,bildinlägg,fakta,Att våga säga nej och stå emot grupptryck,"[""Våga"", ""säg"", ""nej"", ""och"", ""gå"", ""emot"", ""strömmen""]","En serie enkla textkort med växlande ljusblå och mörkblå bakgrund, där ett ord i taget presenteras i seriftypsnitt och bildar meningen 'Våga säg nej och gå emot strömmen'. Sista bilden är ett foto under vattnet som visar en tät stim av fiskar som formar en klotliknande massa, med en ensam fisk som simmar i motsatt riktning – en visuell metafor för att gå emot strömmen/grupptrycket.","Inga personer syns, endast text och ett foto på fiskar under vattnet.",ingen,[],nej,nej,[],nej,forebyggande,0.000118,0.00014,0.000952,budskap,"[""du_behover_inte_dricka"", ""grupptryck""]",ja,ja,,ja
7615372094234381590,https://www.tiktok.com/@iqinitiativet/photo/7615372094234381590,bild,2026-03-09,,5,464900,325,21,82,22,0.001,,Lilla jag på klubben för att orka hela natten.,46,0,,Originalton,ja,True,ja,thumbnails/7615372094234381590.jpg,,1080x1920,staende,,,humor,bildinlägg,fakta,Att dricka vatten mellan alkoholhaltiga drycker på fest,"[""HÅLL INNE OCH SVEP PÅ PRICKARNA""]","En rosa, glittrig tecknad figur med solglasögon och öppen mun dansar mot en ljusgrå bakgrund. Figuren håller ett glas med is och vatten i ena handen och en öl i den andra. Samma bild/pose upprepas i alla fem bilderna i karusellen med små variationer i benens position, vilket skapar ett enkelt animerat intryck. Under figuren finns alltid samma textrad i svart typsnitt.","Ingen riktig person, endast en tecknad/illustrerad rosa figur",ingen,[],nej,ja,[],nej,forebyggande,4.7e-05,0.000176,0.000699,blandat,"[""minska_eller_avsta"", ""fakta_upplysning""]",ja,ja,,ja
7610413060129295638,https://www.tiktok.com/@iqinitiativet/photo/7610413060129295638,bild,2026-02-24,,8,1300000,1538,34,106,157,0.0014,,POV: du hittar dina gamla fylleanteckningar 🫣,45,0,,Moment of Peace,nej,True,ja,thumbnails/7610413060129295638.jpg,,1284x1712,staende,,,pastaende,skärmavbildning,humor,Fylleanteckningar och alkoholens baksmällekänslor,"[""Jag dricker för att slippa känna"", ""Men jag känner ändå mer dagen efter"", ""Varför är det så?"", ""Jag sov med en chili cheese i natt 🙃"", ""Att dricka alkohol är som att låna lycka"", ""Från dagen efter"", ""Jag saknar någon... men vet inte vem"", ""Note to self: aldrig mer shots"", ""Jag känner en jobbig känsla i kroppen"", ""Från det jag sa igår"", ""Minns inte ens vad jag sa"", ""Men något bara skaver"", ""Jag önskar jag kunde smsa min hund"", ""Saknar så mycket"", ""Doft: blöt hund täckt med gammal parfym som ätit pizza"", ""Look: not so slay"", ""Humör: 3% kvar""]","Serie skärmdumpar från Anteckningar-appen (iCloud) med vit bakgrund, gul systemikoner och svart brödtext. Varje bild visar ett datum/tidsstämpel högst upp och en kort dagbokstext skriven i berusat tillstånd, ingen bild eller foto förutom textskärmarna.","Inga personer syns, endast skärmdumpar av text",ingen,[],nej,nej,[],nej,negativt,0.000121,8.2e-05,0.001183,blandat,"[""effekter_av_alkohol"", ""personlig_berattelse""]",ja,ja,,ja
7595572894537846018,https://www.tiktok.com/@iqinitiativet/photo/7595572894537846018,bild,2026-01-15,,5,923000,1237,47,533,337,0.0023,,Vad är din anledning till att testa? ,37,0,,Meridian,nej,True,ja,thumbnails/7595572894537846018.jpg,,1170x2080,staende,,,fraga,bildinlägg,fakta,Hälsoeffekter av att pausa alkohol,"[""EN TIDSLINJE"", ""Vad händer i kroppen när du tar en paus från alkohol?"", ""EFTER 1 VECKA:"", ""Sover bättre"", ""Levern börjar återhämta sig"", ""Mindre vätskebrist"", ""Många känner sig piggare redan här"", ""EFTER 1 MÅNAD:"", ""Lägre blodtryck"", ""Bättre levervärden"", ""Bättre glukosvärden"", ""Friskare hy"", ""Bättre träningseffekt"", ""Stabilare humör, mindre ångest"", ""EFTER 3-6 MÅNADER:"", ""Levern är helt återhämtad"", ""Bättre minne och koncentration"", ""Sömnen helt återställd"", ""Vikt och hormoner stabiliseras"", ""Risken för diabetes minskar"", ""EFTER 1 ÅR:"", ""Minskad risk för hjärt-kärlsjukdomar"", ""Starkare immunförsvar"", ""Minskad risk för leversjukdomar och vissa cancerformer"", ""Lägre risk för ångest och depression""]","Mörk, atmosfärisk bildserie med vattenstänk och reflektioner i svart/grönaktig ton. Grön typografi i en elegant serif-font för rubriker och en sans-serif för mindre etiketter. Punktlistor presenterar fakta i kronologisk ordning (1 vecka, 1 månad, 3-6 månader, 1 år). En pil pekar diagonalt nedåt i första bilden som visuell hook. Fötter och en hand syns delvis i vattnet i några bilder, vilket ger en känsla av rening/förnyelse.","Delar av en person syns (fötter och underarm) i vatten, inget ansikte visas",en_person,"[""Vad är din anledning till att testa?""]",ja,nej,[],nej,forebyggande,0.000365,0.000577,0.00134,budskap,"[""effekter_av_alkohol"", ""minska_eller_avsta"", ""fakta_upplysning""]",ja,ja,,ja
7593876766259940610,https://www.tiktok.com/@iqinitiativet/photo/7593876766259940610,bild,2026-01-10,,1,1500000,1859,331,363,123,0.0018,,Ledtråd: det rimmar på karaff 🕵,31,0,,Turn The Tide,nej,True,ja,thumbnails/7593876766259940610.jpg,,1366x2050,staende,,,fraga,bildinlägg,quiz/lek,Gissningslek med djur och budskap om måttlig alkoholkonsumtion,"[""If anyone can guess the animal i will drick måttligt ikväll""]","En bild på en giraff vars kropp är omgjord till en spiral/fjäder som sträcker sig ner mot marken, med huvudet upp mot ett träd. Bakgrunden visar ett savannlandskap med kullar och gräs. Vit text med svart kontur överst i bild.","Inga personer syns, endast ett djur (giraff, humoristiskt redigerad).",ingen,"[""Gissa djuret i kommentarerna""]",ja,nej,[],nej,forebyggande,8.2e-05,0.000242,0.001239,blandat,"[""minska_eller_avsta""]",ja,ja,,ja
7593335586006551830,https://www.tiktok.com/@iqinitiativet/photo/7593335586006551830,bild,2026-01-09,,9,1500000,1940,44,1102,158,0.0022,,Hade ni koll på det här? 👀🐎,27,0,,Marvelous,nej,True,ja,thumbnails/7593335586006551830.jpg,,1180x2098,staende,,,pastaende,bildinlägg,fakta,Humoristiska fakta om hästar kopplat till alkoholnormer,"[""Random fakta om hästar som du kanske inte visste om!"", ""1. Statistik visar att 0% av alla hästar har skickat fyllesms. Hästar har inte några tummar att skriva med."", ""2. Ingen häst i världen har tappat bort nycklarna på fyllan. De behöver inga, de blir insläppta i stallet."", ""3. Det finns inga rapporterade fall på att hästar har beställt in shotbrickor. Shot-glasen är för små för hästarnas munnar."", ""4. Hästar tar aldrig taxi till klubben, de får inte plats i en taxi."", ""5. Hästar behöver aldrig förklara varför de tackar nej till en till öl, ett nej räcker för dem."", ""6. Hästar föredrar att dricka ljummet vatten. De är ovanligt att de äger en frys."", ""7. Det finns inga rapporter på att hästar dricker ikapp varandra när de ligger efter. Kapplöpningar sker dessutom helt utan alkohol."", ""8. Det finns inga bevis för att hästar alkoholhetsar varandra. \""Kom igen, ta en till\"" är inget som hörs i hagen.""]","Bildkarusell med svart bakgrund och centrerad vit fetstil text högst upp på varje bild, följt av ett fotografi av en eller flera hästar i olika miljöer (paddock, äng, betesmark, vattenho). Enkel, ren layout utan logotyper eller extra grafiska element.","Inga personer syns tydligt, endast en hand/arm som håller i en grimma på första bilden.",ingen,[],nej,nej,[],nej,forebyggande,0.000105,0.000735,0.001293,blandat,"[""effekter_av_alkohol"", ""du_behover_inte_dricka"", ""grupptryck"", ""fakta_upplysning""]",ja,ja,,ja
7586454072153312514,https://www.tiktok.com/@iqinitiativet/photo/7586454072153312514,bild,2025-12-21,,1,758700,182,6,46,20,0.0003,,Vill du dricka på ett smartare sätt i år? Få tips som passar dig på alkoholprofilen.se,86,0,,The Cave (Instrumental),nej,True,ja,thumbnails/7586454072153312514.jpg,,1080x1920,staende,,,pastaende,bildinlägg,humor,Nyårsfest och alkoholvanor,"[""Skulle bara styra nyårsfest och däcka innan tolvslaget"", ""Testa dina vanor på alkoholprofilen.se"", ""IQ""]","Fotografi av en nyårsfest inomhus. En ung man har somnat i en fåtölj med huvudet lutat mot handen, klädd i grön skjorta med silverglitter-boa runt halsen. I bakgrunden syns andra festdeltagare stående, en julgransliknande växt med rött glitter samt en person som håller en burk. I förgrunden syns ett soffbord fullt med glas innehållande röd och gul dryck, godis, chipsskålar och annat festrelaterat. Vit och kursiv typografi ligger över bilden, med IQ-logotyp nedtill.","En sovande man i fokus, samt flera andra personer synliga i bakgrunden (delvis avskurna, står och sitter).",flera_personer,"[""Testa dina vanor på alkoholprofilen.se"", ""Vill du dricka på ett smartare sätt i år? Få tips som passar dig på alkoholprofilen.se""]",ja,ja,[],nej,fest,2.6e-05,6.1e-05,0.00024,blandat,"[""fakta_upplysning"", ""minska_eller_avsta""]",ja,ja,,ja
7586450003040685334,https://www.tiktok.com/@iqinitiativet/photo/7586450003040685334,bild,2025-12-21,,1,604100,152,6,23,15,0.0003,,Checka dina vanor och hitta tips för att dricka smart på alkoholprofilen.se,75,0,,Music Instrument,nej,True,ja,thumbnails/7586450003040685334.jpg,,1080x1920,staende,,,fraga,bildinlägg,quiz/lek,Riskbruk av alkohol och självtest,"[""Har du ett riskbruk?"", ""Testa dina vanor på"", ""alkoholprofilen.se"", ""IQ""]","Mörk, nästan svart bakgrund med en person sedd bakifrån i nedre delen av bilden, framför en gul och svart bussvägg. Vit seriftext med frågan i fokus, mindre text under med uppmaning och webbadress. IQ:s logotyp i en vit ruta placerad centralt nedanför texten.","En person synlig bakifrån/i profil, ansiktet ej synligt.",en_person,"[""Testa dina vanor på alkoholprofilen.se"", ""Checka dina vanor och hitta tips för att dricka smart på alkoholprofilen.se""]",ja,nej,[],nej,forebyggande,2.5e-05,3.8e-05,0.000252,budskap,"[""fakta_upplysning"", ""minska_eller_avsta""]",ja,ja,,ja
7586446156696259862,https://www.tiktok.com/@iqinitiativet/photo/7586446156696259862,bild,2025-12-21,,2,4500000,1105,48,470,199,0.0004,,Vill du få bättre koll på hur du dricker? Testa dina vanor på alkoholprofilen.se,80,0,,New Year,nej,True,ja,thumbnails/7586446156696259862.jpg,,1080x1800,staende,,,pastaende,bildinlägg,humor,Alkoholvanor och att tappa bort saker på AW,"[""Skulle bara på AW..."", ""och tappa bort nycklar, plånbok och telefon"", ""Testa dina vanor på"", ""alkoholprofilen.se""]","Bildkarusell med två foton tagna i mörker/kvällsljus. Första bilden visar en kvinna som ligger ner med huvudet lutat mot en pälskant, med texten 'Skulle bara på AW...' överlagd i vit kursiv/serif-typsnitt. Andra bilden visar tillhörigheter (nycklar, väska, telefon, plånbok m.m.) utspridda på marken/trottoaren, med IQ-loggan i övre vänstra hörnet och text om att tappa bort saker samt en uppmaning att testa sina vanor på alkoholprofilen.se.","En kvinna syns i den första bilden, ingen person syns i den andra bilden.",en_person,"[""Testa dina vanor på alkoholprofilen.se"", ""Vill du få bättre koll på hur du dricker? Testa dina vanor på alkoholprofilen.se""]",ja,nej,[],nej,forebyggande,4.4e-05,0.000104,0.000246,budskap,"[""effekter_av_alkohol"", ""fakta_upplysning"", ""personlig_berattelse""]",ja,ja,,ja
7586435557396319510,https://www.tiktok.com/@iqinitiativet/photo/7586435557396319510,bild,2025-12-21,,1,476600,114,2,5,16,0.0003,,På alkoholprofilen.se kan du få enkla tips på hur du dricker smartare.,70,0,,Music Instrument,nej,True,ja,thumbnails/7586435557396319510.jpg,,1080x1920,staende,,,pastaende,bildinlägg,humor,Alkoholvanor och ånger efter fest,"[""Skulle bara på fest och skicka åtta fyllemess till mitt ex"", ""Testa dina vanor på alkoholprofilen.se"", ""IQ""]","Ett fotografi av en ung man som sitter hukad mot en vägg och tittar ner på sin mobiltelefon. Vit kursiv/seriff-text är överlagd i mitten av bilden med ett citat, följt av mindre text med uppmaning och webbadress. IQ:s logotyp syns nedanför texten.",En ung man som sitter hukad och tittar på sin mobiltelefon.,en_person,"[""Testa dina vanor på alkoholprofilen.se"", ""På alkoholprofilen.se kan du få enkla tips på hur du dricker smartare.""]",ja,nej,[],nej,ingen,3.4e-05,1e-05,0.000239,blandat,"[""personlig_berattelse"", ""fakta_upplysning"", ""minska_eller_avsta""]",ja,ja,,ja
7586432832965201174,https://www.tiktok.com/@iqinitiativet/photo/7586432832965201174,bild,2025-12-21,,1,562500,103,1,5,12,0.0002,,Nytt år betyder ny chans att testa dina alkoholvanor på alkoholprofilen.se,74,0,,Piano sleep LoFi slow midnight(808930),nej,True,ja,thumbnails/7586432832965201174.jpg,,1080x1920,staende,,,fraga,bildinlägg,quiz/lek,Nyårslöften och alkoholvanor,"[""Ut med gamla vanor, in med nya?"", ""Testa dina vanor på alkoholprofilen.se"", ""IQ""]","En enda bild tagen uppifrån ett soffbord under ett nyårs-/julfirande. Man ser en tårta med ett tänt tomtebloss, en skål med popcorn, en skål med blandat godis, konfetti i lila och turkost, samt två genomskinliga plastglas med en mörkröd dryck. I bakgrunden syns en soffa och en person som håller i en mobiltelefon. Vit text i seriftypsnitt är inlagd över bilden, samt IQ:s logotyp i en vit ruta.","En person syns delvis i bakgrunden, endast underarm och ben, håller en mobiltelefon.",en_person,"[""Testa dina vanor på alkoholprofilen.se""]",ja,nej,[],nej,ingen,2.1e-05,9e-06,0.000183,budskap,"[""fakta_upplysning"", ""minska_eller_avsta""]",ja,ja,,ja
7586429674541141270,https://www.tiktok.com/@iqinitiativet/photo/7586429674541141270,bild,2025-12-21,,1,464200,79,0,4,14,0.0002,,Vill du få bättre koll på hur du dricker? Testa dina vanor på alkoholprofilen.se,80,0,,New Year,nej,True,ja,thumbnails/7586429674541141270.jpg,,1080x1920,staende,,,pastaende,bildinlägg,humor,Alkoholvanor vid middag,"[""Skulle bara äta middag och börja bråka lagom till efterrätten"", ""Testa dina vanor på alkoholprofilen.se""]","Ett fotografi av en middagssituation vid ett träbord med tårtbitar, kaffekopp, ljus och två vinglas. En kvinna i orange tröja håller upp handen mot kameran som för att blockera bilden/avvisa. Vit kursiv text är centrerad över bilden, med IQ:s logotyp (vit ruta med bokstaven Q och en flaskikon) placerad i mitten av bilden nedanför texten.",En kvinna syns i bild samt en hand som håller en tårtbit i förgrunden (troligen fotografens hand).,en_person,"[""Testa dina vanor på alkoholprofilen.se"", ""Vill du få bättre koll på hur du dricker? Testa dina vanor på alkoholprofilen.se""]",ja,ja,[],nej,maltid,3e-05,9e-06,0.00017,blandat,"[""fakta_upplysning"", ""personlig_berattelse""]",ja,ja,,ja
7586417289516567811,https://www.tiktok.com/@iqinitiativet/photo/7586417289516567811,bild,2025-12-21,,1,850000,293,0,25,28,0.0004,,Dags för nya rutiner? Börja med att checka dina vanor på alkoholprofilen.se,75,0,,Happy New Year,nej,True,ja,thumbnails/7586417289516567811.jpg,,1080x1920,staende,,,pastaende,bildinlägg,fakta,nyårslöfte och koll på alkoholvanor,"[""Ett gott nytt år är att få bättre koll på sina vanor"", ""Testa dina vanor på alkoholprofilen.se"", ""IQ""]","Fotografi från en fest med julgransglitter, en person som sover/somnat i en fåtölj med huvudet lutat mot armen, i bakgrunden syns fler personers ben och en burk som hålls. Vit text i seriftypsnitt centrerat i bild, IQ-logotyp i vit ruta under texten. I förgrunden ett bord med glas innehållande röd dryck och guldfärgad dryck, godispapper och skålar.","En sovande/somnad ung man i fokus, samt delar av flera andra personer (ben, händer, en person som håller i en burk) i bakgrunden.",flera_personer,"[""Testa dina vanor på alkoholprofilen.se"", ""Börja med att checka dina vanor på alkoholprofilen.se""]",ja,ja,[],nej,fest,3.3e-05,2.9e-05,0.000345,budskap,"[""fakta_upplysning"", ""minska_eller_avsta""]",ja,ja,Nyår,ja
